play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,A thousand,CARDINAL,Numerals that do not fall under another type,6931,6941
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,a thousand,CARDINAL,Numerals that do not fall under another type,6987,6997
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Trust,ORG,"Companies, agencies, institutions, etc.",7186,7191
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,accus'd,CARDINAL,Numerals that do not fall under another type,7692,7699
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,hours,TIME,Times smaller than a day,7915,7920
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",8098,8106
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Two,CARDINAL,Numerals that do not fall under another type,8108,8111
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,John,PERSON,"People, including fictional",8218,8222
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,villainies,GPE,"Countries, cities, states",8267,8277
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,accus'd,CARDINAL,Numerals that do not fall under another type,9388,9395
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Claudio,PERSON,"People, including fictional",9691,9698
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",10554,10562
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Leonato,PERSON,"People, including fictional",10572,10579
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Claudio,PERSON,"People, including fictional",10683,10690
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Hero,ORG,"Companies, agencies, institutions, etc.",11066,11070
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11084,11092
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Lady Beatrice,PERSON,"People, including fictional",11094,11107
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Yea,PERSON,"People, including fictional",11149,11152
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11186,11194
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11266,11274
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11398,11406
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11497,11505
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,May,DATE,Absolute or relative dates or periods,11507,11510
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11571,11579
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11865,11873
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Beatrice,PERSON,"People, including fictional",11888,11896
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",11956,11964
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12094,12102
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12204,12212
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Beatrice,PERSON,"People, including fictional",12234,12242
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,a happy hour,TIME,Times smaller than a day,12276,12288
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12326,12334
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12442,12450
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Claudio,PERSON,"People, including fictional",12502,12509
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12511,12519
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Farewell,PERSON,"People, including fictional",12583,12591
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12593,12601
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Tarry,PERSON,"People, including fictional",12603,12608
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Beatrice,ORG,"Companies, agencies, institutions, etc.",12616,12624
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12718,12726
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Beatrice,PERSON,"People, including fictional",12728,12736
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12770,12778
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,first,ORDINAL,"""first"", ""second"", etc.",12797,12802
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",12877,12885
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Claudio,PERSON,"People, including fictional",12890,12897
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",13240,13248
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Beatrice,PERSON,"People, including fictional",13259,13267
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",13330,13338
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Beatrice,PERSON,"People, including fictional",13349,13357
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Sweet Hero,PERSON,"People, including fictional",13370,13380
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",13431,13439
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Count Comfect,ORG,"Companies, agencies, institutions, etc.",13518,13531
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,curtsies,ORG,"Companies, agencies, institutions, etc.",13673,13681
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Hercules,PERSON,"People, including fictional",13787,13795
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",13910,13918
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Tarry,PERSON,"People, including fictional",13920,13925
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Beatrice,ORG,"Companies, agencies, institutions, etc.",13932,13940
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",14034,14042
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Claudio,PERSON,"People, including fictional",14077,14084
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Hero,ORG,"Companies, agencies, institutions, etc.",14098,14102
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Yea,PERSON,"People, including fictional",14114,14117
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,BENEDICK,PERSON,"People, including fictional",14158,14166
MUCH ADO ABOUT NOTHING,4,1,The Inside of a Church.,Claudio,PERSON,"People, including fictional",14267,14274
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Enter Dogberry,ORG,"Companies, agencies, institutions, etc.",0,14
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Sexton,PERSON,"People, including fictional",28,34
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Conrade,PERSON,"People, including fictional",66,73
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Master Constable.,PERSON,"People, including fictional",403,420
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Conrade,PERSON,"People, including fictional",613,620
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Conrade,PERSON,"People, including fictional",660,667
MUCH ADO ABOUT NOTHING,4,2,A Prison.,first,ORDINAL,"""first"", ""second"", etc.",787,792
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Constable,PERSON,"People, including fictional",1384,1393
MUCH ADO ABOUT NOTHING,4,2,A Prison.,FIRST WATCH,ORG,"Companies, agencies, institutions, etc.",1615,1626
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Don John,PERSON,"People, including fictional",1653,1661
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Prince John,PERSON,"People, including fictional",1721,1732
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Prince,PERSON,"People, including fictional",1781,1787
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Constable,PERSON,"People, including fictional",1824,1833
MUCH ADO ABOUT NOTHING,4,2,A Prison.,a thousand ducats,MONEY,"Monetary values, including unit",1991,2008
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Don John,PERSON,"People, including fictional",2012,2020
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Yea,PERSON,"People, including fictional",2115,2118
MUCH ADO ABOUT NOTHING,4,2,A Prison.,FIRST,ORDINAL,"""first"", ""second"", etc.",2172,2177
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Claudio,PERSON,"People, including fictional",2200,2207
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Hero,PERSON,"People, including fictional",2246,2250
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Prince John,PERSON,"People, including fictional",2479,2490
MUCH ADO ABOUT NOTHING,4,2,A Prison.,this morning,TIME,Times smaller than a day,2494,2506
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Master Constable,PERSON,"People, including fictional",2630,2646
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Leonato,PERSON,"People, including fictional",2687,2694
MUCH ADO ABOUT NOTHING,4,2,A Prison.,God,PERSON,"People, including fictional",2859,2862
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Prince,PERSON,"People, including fictional",2917,2923
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Dost,PERSON,"People, including fictional",3038,3042
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Dost,PERSON,"People, including fictional",3070,3074
MUCH ADO ABOUT NOTHING,4,2,A Prison.,Messina,GPE,"Countries, cities, states",3484,3491
MUCH ADO ABOUT NOTHING,4,2,A Prison.,two,CARDINAL,Numerals that do not fall under another type,3614,3617
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Antonio,GPE,"Countries, cities, states",18,25
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,second,ORDINAL,"""first"", ""second"", etc.",106,112
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Charm,ORG,"Companies, agencies, institutions, etc.",1129,1134
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Hero,PERSON,"People, including fictional",1866,1870
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Claudio,PERSON,"People, including fictional",1897,1904
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Claudio,PERSON,"People, including fictional",2008,2015
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Don Pedro,PERSON,"People, including fictional",2031,2040
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Claudio,PERSON,"People, including fictional",2045,2052
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,DON,PERSON,"People, including fictional",2054,2057
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",2058,2063
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",2085,2092
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Leonato,GPE,"Countries, cities, states",2180,2187
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,now?—well,PERSON,"People, including fictional",2266,2275
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",2422,2429
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,thou dissembler,PERSON,"People, including fictional",2483,2498
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",2563,2570
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,beshrew,PERSON,"People, including fictional",2579,2586
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Claudio,PERSON,"People, including fictional",2886,2893
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,many days,DATE,Absolute or relative dates or periods,3032,3041
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",3300,3307
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Thine,PERSON,"People, including fictional",3331,3336
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Claudio,PERSON,"People, including fictional",3338,3345
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,DON,PERSON,"People, including fictional",3361,3364
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",3365,3370
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,May,DATE,Absolute or relative dates or periods,3518,3521
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",3555,3562
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,kill'st,PERSON,"People, including fictional",3669,3676
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,two,CARDINAL,Numerals that do not fall under another type,3732,3735
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,one,CARDINAL,Numerals that do not fall under another type,3794,3797
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Jacks,GPE,"Countries, cities, states",4204,4209
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Anthony,PERSON,"People, including fictional",4238,4245
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,half a dozen,CARDINAL,Numerals that do not fall under another type,4500,4512
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Anthony,PERSON,"People, including fictional",4619,4626
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",4704,4709
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,DON,PERSON,"People, including fictional",4921,4924
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",4925,4930
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Leonato,PERSON,"People, including fictional",5065,5072
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Antonio,GPE,"Countries, cities, states",5077,5084
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Benedick,PERSON,"People, including fictional",5092,5100
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,DON,PERSON,"People, including fictional",5102,5105
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",5106,5111
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",5159,5166
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",5193,5201
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,DON,PERSON,"People, including fictional",5222,5225
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",5226,5231
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",5294,5301
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,two,CARDINAL,Numerals that do not fall under another type,5331,5334
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,two,CARDINAL,Numerals that do not fall under another type,5358,5361
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",5504,5512
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",5583,5590
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Wilt,PERSON,"People, including fictional",5701,5705
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",5724,5732
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",5777,5782
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Dost,PERSON,"People, including fictional",5784,5788
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",5820,5827
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,DON,PERSON,"People, including fictional",5960,5963
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",5964,5969
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",6034,6041
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",6140,6148
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",6257,6264
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",6331,6336
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",6407,6414
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",6459,6467
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",6503,6510
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",6543,6551
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Claudio,PERSON,"People, including fictional",6562,6569
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",6874,6879
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",6905,6912
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",7082,7090
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",7139,7144
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Beatrice,PERSON,"People, including fictional",7165,7173
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Monday night,TIME,Times smaller than a day,7587,7599
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Tuesday,DATE,Absolute or relative dates or periods,7622,7629
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,morning,TIME,Times smaller than a day,7630,7637
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,two,CARDINAL,Numerals that do not fall under another type,7672,7675
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Italy,GPE,"Countries, cities, states",7824,7829
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",7900,7905
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Yea,PERSON,"People, including fictional",7907,7910
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",8047,8054
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",8127,8132
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Benedick,PERSON,"People, including fictional",8196,8204
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",8213,8220
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Yea,PERSON,"People, including fictional",8222,8225
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Benedick,PERSON,"People, including fictional",8261,8269
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,BENEDICK,PERSON,"People, including fictional",8288,8296
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Messina,GPE,"Countries, cities, states",8582,8589
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",8766,8773
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,Beatrice,ORG,"Companies, agencies, institutions, etc.",8840,8848
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",8854,8859
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",8887,8894
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,PEDRO,PERSON,"People, including fictional",8916,8921
MUCH ADO ABOUT NOTHING,5,1,Before Leonato's House.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",9011,9018
